"PLOT","Year","Site","Observer","NOTES","phenophase","doy"
"KP1",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Early photos (in late June) show Dryas flowers in bottom right corner, but disappear from view by June 27. Unclear if viewshed moved. Gap in photos July 6 to 20? Camera knocked askew sometime between November 17 and December 7","first_yellow",201
"KP1",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Early photos (in late June) show Dryas flowers in bottom right corner, but disappear from view by June 27. Unclear if viewshed moved. Gap in photos July 6 to 20? Camera knocked askew sometime between November 17 and December 7","yellow50",230
"KP1",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Early photos (in late June) show Dryas flowers in bottom right corner, but disappear from view by June 27. Unclear if viewshed moved. Gap in photos July 6 to 20? Camera knocked askew sometime between November 17 and December 7","yellow100",257
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","plant_first_vis",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","spring_90snowfree",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","first_100snowfree",172
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","first_snowreturn",240
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","autumn_50snow",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021",NA,240
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","bud_burst",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","green50",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","green100",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","first_yellow",200
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","yellow50",235
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","yellow100",262
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","plant_first_vis",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","spring_90snowfree",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","first_100snowfree",174
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","first_snowreturn",240
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","autumn_50snow",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.",NA,241
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","bud_burst",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","green50",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","green100",189
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","first_yellow",199
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","yellow50",232
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","yellow100",263
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","plant_first_vis",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","spring_90snowfree",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","first_100snowfree",172
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","first_snowreturn",240
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","autumn_50snow",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.",NA,270
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","bud_burst",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","green50",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","green100",188
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","first_yellow",210
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","yellow50",233
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","yellow100",254
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","plant_first_vis",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","spring_90snowfree",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","first_100snowfree",172
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","first_snowreturn",240
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","autumn_50snow",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28",NA,241
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","bud_burst",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","green50",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","green100",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","first_yellow",214
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","yellow50",233
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","yellow100",231
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","plant_first_vis",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","spring_90snowfree",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","first_100snowfree",174
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","first_snowreturn",240
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","autumn_50snow",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021",NA,265
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","bud_burst",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","green50",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","green100",188
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","first_yellow",214
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","yellow50",238
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","yellow100",255
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","plant_first_vis",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","spring_90snowfree",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_100snowfree",172
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_snowreturn",240
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","autumn_50snow",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021",NA,271
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","bud_burst",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","green50",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","green100",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_yellow",216
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","yellow50",239
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","yellow100",252
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","plant_first_vis",NA
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","spring_90snowfree",NA
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","first_100snowfree",177
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","first_snowreturn",240
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","autumn_50snow",NA
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021",NA,276
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","bud_burst",NA
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","green50",178
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","green100",187
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","first_yellow",222
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","yellow50",237
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","yellow100",248
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","plant_first_vis",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","spring_90snowfree",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_100snowfree",174
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_snowreturn",240
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","autumn_50snow",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021",NA,264
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","bud_burst",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","green50",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","green100",190
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_yellow",220
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","yellow50",236
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","yellow100",251
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","plant_first_vis",153
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","spring_90snowfree",169
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","first_100snowfree",174
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","first_snowreturn",269
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","autumn_50snow",270
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season",NA,286
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","bud_burst",173
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","green50",178
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","green100",188
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","first_yellow",225
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","yellow50",243
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","yellow100",260
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","plant_first_vis",NA
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","spring_90snowfree",NA
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","first_100snowfree",174
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","first_snowreturn",269
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","autumn_50snow",274
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.",NA,NA
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","bud_burst",NA
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","green50",174
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","green100",186
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","first_yellow",226
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","yellow50",248
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","yellow100",267
"KP7",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",153
"KP7",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",166
"KP7",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",167
"KP7",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",269
"KP7",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",282
"KP7",2022,"Kluane","Elise Gallois",NA,NA,286
"KP7",2022,"Kluane","Elise Gallois",NA,"bud_burst",172
"KP7",2022,"Kluane","Elise Gallois",NA,"green50",177
"KP7",2022,"Kluane","Elise Gallois",NA,"green100",189
"KP7",2022,"Kluane","Elise Gallois",NA,"first_yellow",214
"KP7",2022,"Kluane","Elise Gallois",NA,"yellow50",239
"KP7",2022,"Kluane","Elise Gallois",NA,"yellow100",252
"KP3",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",156
"KP3",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",172
"KP3",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",173
"KP3",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",269
"KP3",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",278
"KP3",2022,"Kluane","Elise Gallois",NA,NA,283
"KP3",2022,"Kluane","Elise Gallois",NA,"bud_burst",175
"KP3",2022,"Kluane","Elise Gallois",NA,"green50",179
"KP3",2022,"Kluane","Elise Gallois",NA,"green100",189
"KP3",2022,"Kluane","Elise Gallois",NA,"first_yellow",211
"KP3",2022,"Kluane","Elise Gallois",NA,"yellow50",246
"KP3",2022,"Kluane","Elise Gallois",NA,"yellow100",268
"KP5",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",165
"KP5",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",168
"KP5",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",169
"KP5",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",269
"KP5",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",283
"KP5",2022,"Kluane","Elise Gallois",NA,NA,286
"KP5",2022,"Kluane","Elise Gallois",NA,"bud_burst",170
"KP5",2022,"Kluane","Elise Gallois",NA,"green50",178
"KP5",2022,"Kluane","Elise Gallois",NA,"green100",190
"KP5",2022,"Kluane","Elise Gallois",NA,"first_yellow",214
"KP5",2022,"Kluane","Elise Gallois",NA,"yellow50",246
"KP5",2022,"Kluane","Elise Gallois",NA,"yellow100",265
"KP9",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",164
"KP9",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",169
"KP9",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",170
"KP9",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",269
"KP9",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",269
"KP9",2022,"Kluane","Elise Gallois",NA,NA,288
"KP9",2022,"Kluane","Elise Gallois",NA,"bud_burst",173
"KP9",2022,"Kluane","Elise Gallois",NA,"green50",178
"KP9",2022,"Kluane","Elise Gallois",NA,"green100",186
"KP9",2022,"Kluane","Elise Gallois",NA,"first_yellow",222
"KP9",2022,"Kluane","Elise Gallois",NA,"yellow50",244
"KP9",2022,"Kluane","Elise Gallois",NA,"yellow100",268
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","plant_first_vis",162
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","spring_90snowfree",170
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","first_100snowfree",172
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","first_snowreturn",269
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","autumn_50snow",275
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June",NA,288
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","bud_burst",175
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","green50",179
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","green100",184
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","first_yellow",227
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","yellow50",243
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","yellow100",256
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","plant_first_vis",159
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","spring_90snowfree",177
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","first_100snowfree",179
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","first_snowreturn",NA
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","autumn_50snow",NA
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7",NA,NA
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","bud_burst",177
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","green50",182
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","green100",191
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","first_yellow",235
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","yellow50",244
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","yellow100",NA
"KP8",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",163
"KP8",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",172
"KP8",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",173
"KP8",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",NA
"KP8",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",NA
"KP8",2022,"Kluane","Elise Gallois",NA,NA,NA
"KP8",2022,"Kluane","Elise Gallois",NA,"bud_burst",168
"KP8",2022,"Kluane","Elise Gallois",NA,"green50",177
"KP8",2022,"Kluane","Elise Gallois",NA,"green100",188
"KP8",2022,"Kluane","Elise Gallois",NA,"first_yellow",227
"KP8",2022,"Kluane","Elise Gallois",NA,"yellow50",NA
"KP8",2022,"Kluane","Elise Gallois",NA,"yellow100",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"first_100snowfree",163
"QHI_1",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"first_yellow",204
"QHI_1",2022,"QHI","Elise Gallois",NA,"yellow50",229
"QHI_1",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"first_100snowfree",163
"QHI_2",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_2",2022,"QHI","Elise Gallois",NA,"autumn_50snow",287
"QHI_2",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"first_yellow",207
"QHI_2",2022,"QHI","Elise Gallois",NA,"yellow50",236
"QHI_2",2022,"QHI","Elise Gallois",NA,"yellow100",262
"QHI_3",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"first_100snowfree",163
"QHI_3",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"autumn_50snow",285
"QHI_3",2022,"QHI","Elise Gallois",NA,NA,300
"QHI_3",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"first_yellow",202
"QHI_3",2022,"QHI","Elise Gallois",NA,"yellow50",230
"QHI_3",2022,"QHI","Elise Gallois",NA,"yellow100",262
"QHI_4",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"first_100snowfree",179
"QHI_4",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"first_yellow",206
"QHI_4",2022,"QHI","Elise Gallois",NA,"yellow50",235
"QHI_4",2022,"QHI","Elise Gallois",NA,"yellow100",258
"QHI_5",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"first_100snowfree",146
"QHI_5",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"first_yellow",214
"QHI_5",2022,"QHI","Elise Gallois",NA,"yellow50",239
"QHI_5",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"first_100snowfree",146
"QHI_6",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"first_yellow",212
"QHI_6",2022,"QHI","Elise Gallois",NA,"yellow50",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"first_100snowfree",179
"QHI_7",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"first_yellow",209
"QHI_7",2022,"QHI","Elise Gallois",NA,"yellow50",236
"QHI_7",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"first_100snowfree",181
"QHI_8",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_8",2022,"QHI","Elise Gallois",NA,"autumn_50snow",282
"QHI_8",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"first_yellow",217
"QHI_8",2022,"QHI","Elise Gallois",NA,"yellow50",249
"QHI_8",2022,"QHI","Elise Gallois",NA,"yellow100",267
"QHI_9",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
